@relation Sub1_B_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute class {0,1}

@data
-1.162241000000000080e+00,7.495269999999999655e+00,-6.112791999999999781e+00,1.644842399999999927e+01,5.895874000000000059e+00,-2.767477900000000091e+01,1.564729000000000037e+00,-2.821413999999999866e+00,2.247332999999999803e+00,1.279088999999999920e+00,-1.882932130000000086e+02,-1.040769130000000047e+02,3.241176300000000055e+01,4.878599999999999604e+00,-4.011210000000000164e+00,1.329327900000000007e+01,-2.210379000000000094e+00,4.946919499999999914e+01,1.986395600000000172e+01,1.839755399999999952e+01,-1.819088299999999947e+01,-7.345515999999999934e+00,-1.240906999999999982e+01,0
5.544649999999999856e+00,1.684424900000000136e+01,-4.899519999999999986e-01,3.353277200000000136e+01,9.619033999999999196e+00,-1.520056699999999950e+01,4.784494999999999720e+00,-3.556858000000000075e+00,6.072621999999999964e+00,2.541659999999999808e+00,-2.918991940000000227e+02,-2.313165140000000122e+02,2.149677700000000158e+01,8.986344000000000776e+00,1.085785999999999918e+00,8.734640000000000626e+00,-3.317575800000000186e+01,-3.350690000000000057e-01,1.260133300000000034e+01,-1.684666899999999856e+01,-2.970809500000000014e+01,7.150929999999999787e-01,-1.979399599999999992e+01,0
6.981232000000000326e+00,3.610780999999999796e+00,9.842957000000000178e+00,2.166378600000000176e+01,1.417061099999999918e+01,-1.081799999999999962e+01,5.164538000000000295e+00,-3.811856999999999829e+00,3.043394999999999850e+00,1.867529999999999912e+00,-2.811570409999999924e+02,-2.260140030000000024e+02,2.197549499999999867e+01,4.672692999999999763e+00,-6.609345000000000248e+00,8.001293999999999684e+00,-4.335737100000000055e+01,-3.300871000000000066e+01,4.118428999999999895e+00,-3.671871500000000310e+01,-1.011858199999999997e+01,-1.979330000000000034e+00,-6.320361000000000118e+00,0
-2.271641999999999939e+01,8.705275000000000318e+00,-1.272181800000000074e+01,9.920747999999999678e+00,7.484619999999999607e-01,-1.265034099999999917e+01,3.694290000000000074e+00,-5.065509999999999735e+00,6.069696000000000424e+00,3.098593999999999848e+00,-2.302135240000000067e+02,-2.023202279999999860e+02,1.177386599999999994e+01,6.998058000000000334e+00,-1.082695299999999961e+01,9.999033000000000726e+00,-9.275517000000000678e+01,-6.197607500000000158e+01,1.214983600000000052e+01,-8.192525299999999788e+01,-2.583387099999999847e+01,-5.896061999999999692e+00,-1.395232000000000028e+01,0
-2.269705499999999887e+01,4.699175000000000324e+00,-2.051949000000000023e+00,1.925155200000000022e+01,8.494196999999999775e+00,-4.578414999999999679e+00,1.920808000000000071e+00,-4.580085999999999657e+00,4.531850000000000378e+00,2.169855999999999785e+00,-1.982243149999999901e+02,-1.379491089999999929e+02,2.143052899999999994e+01,4.887717999999999563e+00,-5.928204000000000029e+00,6.104833000000000176e+00,-8.468320500000000095e+01,-6.655344399999999894e+01,6.776792999999999623e+00,-7.781114100000000633e+01,-4.445805000000000007e+00,1.688597400000000093e+01,3.156525999999999943e+00,0
-3.178141700000000114e+01,9.153320000000000789e+00,-6.811824999999999797e+00,9.321331000000000699e+00,-1.975797999999999943e+00,-1.350219700000000067e+01,3.506334999999999980e+00,-1.796170999999999962e+00,4.048739000000000310e+00,1.557185000000000041e+00,-1.495706570000000113e+02,-1.108522229999999951e+02,1.566844099999999962e+01,7.218469999999999942e+00,-1.696989599999999854e+01,5.122570999999999763e+00,-8.750359199999999760e+01,-7.506896199999999908e+01,4.800244000000000177e+00,-8.298208499999999788e+01,-4.682171000000000305e+00,4.231193000000000204e+00,-3.530639999999999890e-01,0
-1.300153399999999948e+01,1.078115500000000004e+01,-7.727960000000000385e+00,1.248393399999999964e+01,3.966722999999999999e+00,-2.050933000000000117e+00,5.204754000000000325e+00,-6.601138999999999868e+00,5.576074000000000197e+00,2.871173999999999893e+00,-9.186221600000000365e+01,-6.476796799999999621e+01,1.070711999999999975e+01,6.791578000000000337e+00,-1.441757999999999917e+01,1.205014000000000030e+00,-8.264663099999999929e+01,-5.152292700000000281e+01,1.184466899999999967e+01,-6.306065300000000207e+01,-4.423880999999999730e+00,2.223733100000000107e+01,1.130094799999999999e+01,0
7.008060000000000400e-01,1.150886000000000076e+00,8.192249999999999810e-01,8.515551000000000315e+00,4.200929000000000357e+00,3.485555999999999877e+00,4.161278000000000254e+00,-5.072716999999999921e+00,3.284984999999999822e+00,2.455146000000000051e+00,-7.546502800000000377e+01,-4.487973099999999960e+01,1.129789300000000019e+01,4.357022999999999868e+00,-9.139637000000000455e+00,2.091984800000000178e+01,-7.816702200000000289e+01,-5.520761999999999858e+01,8.476639999999999731e+00,-6.468386200000000485e+01,1.101604099999999953e+01,2.499503400000000042e+01,1.575270000000000081e+01,0
-2.022772199999999998e+01,1.344933900000000015e+01,-1.426485899999999951e+01,5.468102000000000018e+00,-4.880037999999999876e+00,-1.142875899999999945e+01,1.998814000000000091e+00,-3.057193999999999967e+00,4.038943999999999868e+00,1.993911999999999907e+00,-4.892297099999999688e+01,-2.103437600000000174e+01,1.190976000000000035e+01,2.658720000000000194e+00,-1.443376899999999985e+01,6.673570999999999920e+00,-7.462404800000000193e+01,-3.553970100000000087e+01,1.414267000000000074e+01,-5.709015999999999735e+01,4.514122999999999664e+00,2.875689200000000056e+01,1.491443899999999978e+01,0
-1.376686399999999999e+01,5.311609999999999943e+00,-1.985405099999999834e+01,-2.412040999999999880e+00,-1.110287899999999972e+01,-1.363468400000000003e+01,4.016297999999999924e+00,-5.847653000000000212e+00,5.546211999999999698e+00,3.014768999999999810e+00,-4.226669499999999857e+01,-8.679562999999999917e+00,1.315661300000000011e+01,5.115387000000000128e+00,-4.589925000000000033e+00,8.702458000000000027e+00,-5.828647999999999740e+01,-2.276470700000000136e+01,1.289026699999999970e+01,-4.234279000000000082e+01,1.303898500000000027e+01,2.902111700000000027e+01,1.942283300000000068e+01,0
-1.606503000000000014e+01,8.693206999999999240e+00,-1.446240099999999984e+01,2.487320000000000086e-01,-6.213394000000000084e+00,-9.894320000000000448e+00,3.207711000000000201e+00,-4.054397999999999946e+00,1.511813999999999991e+00,1.513255000000000017e+00,-3.691208499999999759e+01,-1.925557900000000089e+01,7.220171999999999812e+00,8.414013000000000631e+00,-6.270088000000000328e+00,8.856652999999999665e+00,-5.590940599999999705e+01,-3.458750400000000269e+01,9.094087999999999283e+00,-4.599143500000000273e+01,8.060055000000000192e+00,2.917490700000000103e+01,1.830551600000000079e+01,0
-1.535401399999999938e+01,1.150497200000000042e+01,-1.328833099999999945e+01,4.117081999999999908e+00,-2.916786999999999797e+00,2.259669000000000150e+00,1.814772000000000052e+00,-1.519918000000000102e+00,3.806553000000000075e+00,1.324079000000000006e+00,-2.305116999999999905e+01,-5.346034999999999648e+00,7.101426000000000016e+00,7.717355000000000409e+00,-4.292314000000000185e+00,1.624954599999999871e+01,-2.974381800000000098e+01,-1.229446500000000064e+01,6.440000999999999642e+00,-2.155799199999999871e+01,1.172660699999999956e+01,2.224973299999999909e+01,1.717419100000000043e+01,0
-1.266006400000000021e+01,1.324772699999999936e+01,-1.607724999999999937e+01,1.658185500000000090e+01,1.137504999999999988e+00,1.656240299999999976e+01,2.336943000000000215e+00,-3.547496000000000205e+00,3.054085999999999856e+00,1.516423999999999994e+00,-7.145368000000000386e+00,1.162218299999999971e+01,6.805581000000000103e+00,4.622734999999999594e+00,-8.796153000000000333e+00,4.830943999999999683e+00,-2.031239599999999967e+01,1.796092000000000022e+00,8.603363999999999123e+00,-5.849103999999999637e+00,-6.467982000000000120e+00,2.562161000000000044e+01,1.237276499999999935e+01,0
5.599324000000000190e+00,1.344420500000000018e+01,-9.281289999999999818e-01,3.188487900000000153e+01,1.724651599999999974e+01,1.348665399999999970e+01,2.768482999999999805e+00,-6.827949000000000268e+00,6.836857000000000184e+00,3.494553999999999938e+00,3.047619999999999774e-01,2.233069300000000013e+01,9.896228000000000691e+00,2.783729000000000120e+00,-5.739879000000000175e+00,1.704065800000000053e+01,4.173689000000000426e+00,3.611320200000000114e+01,1.464614000000000082e+01,2.007184200000000018e+01,1.399940499999999943e+01,4.488044899999999870e+01,3.179365299999999905e+01,0
7.173334999999999795e+00,7.501724000000000281e+00,5.323464999999999669e+00,1.382310599999999923e+01,1.084748300000000043e+01,1.187257199999999990e+01,2.479823000000000111e+00,-5.819856999999999836e+00,3.048957999999999835e+00,1.807285000000000030e+00,1.346233800000000080e+01,2.384920400000000029e+01,4.384211999999999776e+00,8.806791999999999732e+00,-9.276545000000000485e+00,7.524918999999999691e+00,1.962706500000000176e+01,2.738131999999999877e+01,2.956005000000000216e+00,2.399344200000000171e+01,1.553340000000000032e+01,2.495982599999999962e+01,2.092535099999999915e+01,0
-2.230105400000000060e+01,8.756600000000000605e+00,-2.305108699999999899e+01,-4.158103999999999800e+00,-1.243308599999999942e+01,-5.558400000000000146e-02,4.857474999999999987e+00,-3.792356999999999978e+00,2.277740999999999794e+00,1.749908000000000019e+00,-2.103295500000000118e+01,8.522572000000000259e+00,1.080307600000000079e+01,1.063039000000000067e+00,-6.994887000000000299e+00,1.318665700000000029e+01,-1.795851199999999892e+01,2.384829099999999968e+01,1.514055199999999957e+01,6.209024000000000321e+00,-1.226271799999999956e+01,1.104786799999999936e+01,-1.857159999999999922e-01,0
-2.817232200000000120e+01,4.289583999999999619e+00,-2.438168200000000141e+01,-1.452265300000000003e+01,-1.847976799999999997e+01,-8.366194000000000131e+00,5.600528999999999868e+00,-3.044338999999999906e+00,4.051067999999999891e+00,1.981929999999999970e+00,-2.533352899999999863e+01,-1.027917099999999984e+01,5.986457999999999835e+00,6.502754000000000367e+00,-1.975641200000000097e+01,2.785448999999999842e+01,-2.414718299999999829e+01,-1.615215000000000067e+00,8.700632000000000588e+00,-1.077985699999999980e+01,-2.450885900000000106e+01,-5.899954000000000143e+00,-1.557607100000000067e+01,0
-2.157801900000000117e+01,1.034096000000000082e+01,-2.566308899999999937e+01,-1.015865200000000002e+01,-1.782995800000000131e+01,-1.185086599999999990e+01,1.555282999999999971e+00,-3.051893000000000189e+00,3.543937000000000115e+00,1.813819000000000070e+00,-1.457159099999999974e+01,-6.786458999999999797e+00,2.942800000000000082e+00,4.374499000000000137e+00,-1.114530199999999915e+01,1.178513599999999961e+01,-2.304246000000000016e+00,1.018734000000000073e+01,4.836580999999999797e+00,2.060707999999999984e+00,-1.901836899999999986e+01,-8.812765999999999877e+00,-1.494742600000000010e+01,0
-3.679292499999999677e+01,1.130233199999999982e+01,-3.023464299999999838e+01,-3.678287000000000084e+00,-1.413235000000000063e+01,-9.344642000000000337e+00,2.451678999999999942e+00,-2.795691000000000148e+00,3.029643999999999782e+00,1.704070999999999891e+00,-1.862321999999999989e+01,-1.583801000000000014e+00,6.521036999999999750e+00,1.702701000000000020e+00,-8.807487000000000066e+00,1.071752399999999916e+01,-2.042226199999999992e+01,3.305527000000000104e+00,8.931877000000000066e+00,-1.062912500000000016e+01,-2.824551200000000151e+01,-2.367440999999999907e+00,-1.553728800000000021e+01,0
-1.996536400000000100e+01,2.320598299999999981e+01,-1.162689300000000081e+01,2.719659700000000058e+01,3.294551999999999925e+00,5.071424000000000376e+00,3.319876999999999967e+00,-4.303895999999999944e+00,3.290820000000000078e+00,1.941327999999999943e+00,-1.616876999999999853e+01,2.059342699999999837e+01,1.416649699999999967e+01,7.724320999999999771e+00,-2.462781000000000109e+00,1.249215899999999912e+01,-1.825713800000000120e+01,2.898461199999999849e+01,1.890201800000000176e+01,1.754664000000000001e+00,-2.137488300000000052e+01,1.852319500000000119e+01,-6.616012999999999700e+00,0
-7.105299999999999949e-01,4.117816999999999616e+00,-9.080489999999999950e-01,2.033465599999999895e+01,9.584652000000000172e+00,2.163638000000000172e+00,3.288574000000000108e+00,-2.536176000000000208e+00,1.780194000000000054e+00,9.892699999999999827e-01,-5.372545999999999822e+00,1.758921499999999938e+01,9.191176000000000457e+00,5.799723000000000184e+00,-8.812459000000000486e+00,6.381496000000000279e+00,-6.742911000000000321e+00,3.215567099999999812e+01,1.798762800000000084e+01,1.184660500000000027e+01,-1.101926699999999926e+01,4.761399999999999660e-02,-4.108350999999999864e+00,0
-1.394508599999999987e+01,7.622951999999999728e+00,1.429313900000000004e+01,4.159303699999999822e+02,2.493204340000000059e+02,-2.230764999999999887e+00,3.816504000000000119e+00,-4.296839000000000297e+00,4.058728999999999587e+00,2.408050999999999942e+00,-4.547229999999999883e+00,1.731896300000000011e+01,8.571934000000000609e+00,4.259789999999999743e+00,-5.885552999999999813e+00,7.704526000000000430e+00,5.862790000000000390e+00,3.327457400000000121e+01,1.095899900000000038e+01,1.453038300000000049e+01,-1.271566999999999892e+00,8.817140000000000200e+00,2.625175000000000036e+00,0
-1.854542000000000002e+01,5.752779999999999561e+00,2.228339320000000043e+02,3.225734699999999862e+02,2.785716499999999769e+02,9.178600000000000092e-01,3.206729999999999858e+00,-4.555454000000000114e+00,4.551262000000000363e+00,2.430881999999999987e+00,-4.605759999999999854e-01,1.218124199999999924e+01,4.504985999999999713e+00,1.179801199999999994e+01,-1.861949999999999994e-01,1.144574800000000003e+01,1.561528299999999980e+01,2.290786299999999898e+01,2.626307999999999865e+00,1.974292200000000008e+01,3.236946999999999797e+00,1.291398200000000074e+01,9.465790000000000148e+00,0
-2.979495800000000116e+01,1.548797599999999974e+01,1.051668910000000068e+02,1.836443399999999997e+02,1.323433070000000100e+02,-2.040995900000000063e+01,4.426707000000000392e+00,-3.835933999999999955e+00,2.247250000000000192e+00,1.661537999999999959e+00,-1.977228799999999964e+01,1.572483300000000028e+01,1.355908200000000008e+01,7.795186000000000170e+00,-6.444721000000000366e+00,1.089156099999999938e+01,4.536220000000000252e-01,3.352461100000000016e+01,1.169943300000000086e+01,1.686427799999999877e+01,-1.028689800000000076e+01,1.505658400000000086e+01,3.134926000000000101e+00,0
-5.809167000000000414e+00,6.292132999999999754e+00,-1.023735999999999979e+00,6.796379000000000303e+01,3.335513499999999709e+01,-9.632697999999999539e+00,3.744174999999999809e+00,-4.074271000000000420e+00,3.536932999999999883e+00,1.817971999999999921e+00,-1.138230300000000028e+01,9.850241000000000469e+00,7.966342000000000034e+00,4.533217999999999748e+00,-8.645412999999999570e+00,1.491004500000000021e+01,1.269919999999999938e+00,2.242579900000000137e+01,8.663659000000000887e+00,1.619949400000000139e+01,-9.677860000000000795e+00,5.026074000000000375e+00,5.804920000000000080e-01,0
-1.785422000000000153e+01,8.288980000000000459e+00,-5.119663400000000308e+01,4.332905840000000239e+02,8.665714800000000650e+01,1.574948999999999932e+00,5.891784999999999606e+00,-5.054467999999999961e+00,4.556079999999999686e+00,2.872329000000000132e+00,-2.967194999999999894e+01,-1.032180999999999926e+01,7.441692999999999891e+00,1.026716900000000088e+01,-1.450643200000000022e+01,1.581858100000000000e+01,-2.537782500000000141e+01,-1.159248000000000056e+00,9.280877999999999517e+00,-9.998727000000000587e+00,-2.122768200000000149e+01,-3.069240999999999886e+00,-1.043109800000000043e+01,0
-8.753947000000000145e+00,1.385608599999999946e+01,3.066790510000000154e+02,4.882252429999999777e+02,3.932093689999999810e+02,1.037471200000000060e+01,3.566745000000000054e+00,-3.791640000000000121e+00,4.805178999999999867e+00,2.015836999999999879e+00,-1.813716399999999851e+01,3.073941000000000034e+00,7.733145999999999631e+00,2.870722999999999914e+00,-2.118998399999999904e+01,1.753883899999999940e+01,-7.146258000000000443e+00,1.542111099999999979e+01,8.244816999999999396e+00,2.128026000000000195e+00,-1.702714599999999834e+01,7.814060999999999702e+00,-3.505691000000000113e+00,0
7.893591999999999942e+00,4.881122000000000405e+00,6.611496999999999957e+01,2.208904980000000080e+02,1.453784420000000068e+02,1.780947300000000055e+01,2.575886000000000120e+00,-2.769921000000000078e+00,3.564179000000000208e+00,1.544143000000000043e+00,-4.205712000000000117e+00,9.331528000000000489e+00,4.950469000000000008e+00,6.235134999999999650e+00,-1.575392699999999913e+01,9.281093999999999511e+00,3.351493000000000055e+00,2.949706799999999873e+01,9.266876999999999143e+00,1.630693799999999882e+01,-5.851575000000000415e+00,1.595024899999999946e+01,9.315431000000000239e+00,0
1.332551300000000083e+01,5.524994999999999656e+00,-6.764591000000000065e+01,2.363618299999999905e+01,-3.134340500000000063e+01,1.939232200000000006e+01,3.463175000000000114e+00,-2.271170999999999829e+00,4.329494000000000398e+00,1.585758000000000001e+00,2.460421999999999887e+00,2.327472500000000011e+01,7.803016999999999648e+00,5.062873999999999874e+00,-8.712479000000000084e+00,7.220820999999999934e+00,1.836460500000000096e+01,4.552221099999999865e+01,9.650325000000000486e+00,3.105531200000000069e+01,7.406178999999999846e+00,2.640955599999999848e+01,1.311482700000000001e+01,0
7.115198999999999607e+00,9.537058000000000035e+00,-1.623805240000000083e+02,-1.567028559999999970e+02,-1.596311540000000093e+02,9.947089999999999321e+00,2.688609000000000027e+00,-4.319155000000000300e+00,4.551725000000000243e+00,2.099962000000000106e+00,5.185535999999999923e+00,2.765210499999999882e+01,9.777708000000000510e+00,6.747912000000000354e+00,-1.408495600000000003e+01,7.877825999999999773e+00,1.134326500000000060e+01,3.679159800000000047e+01,9.073197000000000401e+00,2.322779699999999892e+01,1.529937499999999950e+01,3.938225400000000320e+01,2.900679099999999977e+01,0
